num_expediente,hora,cod_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,x_utm,y_utm,mes,dia
2021S001593,21:35:00,15.0,alcance,lluvia intensa,motocicleta hasta 125cc,conductor,adulto,mujer,sin asistencia,444323.301,4475912.325,2,4
2021S001596,21:50:00,6.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,440936.696,4479046.09,2,4
2021S001596,21:50:00,6.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,440936.696,4479046.09,2,4
2021S001599,22:30:00,15.0,choque contra obstáculo fijo,lluvia débil,cuadriciclo ligero,conductor,adolescente,hombre,sin asistencia,443726.059,4479221.795,2,4
2021S001600,22:00:00,11.0,colisión fronto-lateral,lluvia débil,autobús,conductor,adulto,hombre,sin asistencia,437510.573,4469872.097,2,4
2021S001600,22:00:00,11.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,437510.573,4469872.097,2,4
2021S001601,21:50:00,8.0,alcance,despejado,motocicleta > 125cc,conductor,adulto,hombre,sin asistencia,443237.231,4483521.113,2,4
2021S001601,21:50:00,8.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,443237.231,4483521.113,2,4
2021S001601,21:50:00,8.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,443237.231,4483521.113,2,4
2021S001608,23:05:00,13.0,colisión lateral,nublado,turismo,conductor,adulto,hombre,sin asistencia,446105.63,4471222.358,2,4
2021S001608,23:05:00,13.0,colisión lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,446105.63,4471222.358,2,4
2021S001608,23:05:00,13.0,colisión lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,446105.63,4471222.358,2,4
2021S001611,1:30:00,15.0,choque contra obstáculo fijo,despejado,furgoneta,conductor,joven,hombre,sin asistencia,446018.318,4475193.361,2,5
2021S001611,1:30:00,15.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,446018.318,4475193.361,2,5
2021S001616,3:15:00,4.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,442693.062,4476321.11,2,5
2021S001617,2:30:00,7.0,choque contra obstáculo fijo,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,440207.521,4477098.858,2,5
2021S001618,5:45:00,17.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,439479.531,4465479.073,2,5
2021S001618,5:45:00,17.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,439479.531,4465479.073,2,5
2021S001620,12:40:00,3.0,choque contra obstáculo fijo,despejado,camión rígido,conductor,adulto,hombre,sin asistencia,442765.567,4472812.349,2,4
2021S001621,8:40:00,4.0,colisión fronto-lateral,lluvia débil,turismo,conductor,joven,mujer,sin asistencia,443094.631,4475223.055,2,5
2021S001621,8:40:00,4.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,443094.631,4475223.055,2,5
2021S001625,13:55:00,5.0,colisión múltiple,despejado,turismo,conductor,adulto,hombre,sin asistencia,441965.241,4478254.745,2,4
2021S001625,13:55:00,5.0,colisión múltiple,despejado,turismo,conductor,adulto,mujer,leve,441965.241,4478254.745,2,4
2021S001625,13:55:00,5.0,colisión múltiple,despejado,turismo,conductor,mayor,hombre,sin asistencia,441965.241,4478254.745,2,4
2021S001626,12:00:00,10.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,438273.715,4473530.461,2,4
2021S001626,12:00:00,10.0,colisión lateral,despejado,turismo,conductor,adulto,hombre,sin asistencia,438273.715,4473530.461,2,4
2021S001626,12:00:00,10.0,colisión lateral,despejado,turismo,pasajero,adulto,mujer,sin asistencia,438273.715,4473530.461,2,4
2021S001627,12:22:00,13.0,colisión fronto-lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,443391.723,4472473.489,2,5
2021S001627,12:22:00,13.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,hombre,leve,443391.723,4472473.489,2,5
2021S001628,12:20:00,20.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,446002.938,4476597.648,2,5
2021S001628,12:20:00,20.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,446002.938,4476597.648,2,5
2021S001628,12:20:00,20.0,alcance,nublado,turismo,pasajero,niños,mujer,sin asistencia,446002.938,4476597.648,2,5
2021S001628,12:20:00,20.0,alcance,nublado,turismo,pasajero,adulto,mujer,sin asistencia,446002.938,4476597.648,2,5
2021S001628,12:20:00,20.0,alcance,nublado,turismo,pasajero,mayor,mujer,leve,446002.938,4476597.648,2,5
2021S001629,13:00:00,13.0,colisión fronto-lateral,nublado,motocicleta hasta 125cc,conductor,joven,hombre,leve,442990.58,4471234.232,2,5
2021S001629,13:00:00,13.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,hombre,sin asistencia,442990.58,4471234.232,2,5
2021S001630,10:10:00,10.0,caída,despejado,motocicleta > 125cc,conductor,adulto,hombre,leve,437831.264,4472979.765,2,4
2021S001631,20:55:00,18.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,447216.678,4469599.796,2,4
2021S001631,20:55:00,18.0,alcance,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,447216.678,4469599.796,2,4
2021S001632,22:00:00,7.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,439187.472,4476806.547,2,4
2021S001632,22:00:00,7.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,439187.472,4476806.547,2,4
2021S001633,21:20:00,9.0,colisión frontal,despejado,turismo,conductor,adulto,mujer,sin asistencia,439094.12,4479830.743,2,4
2021S001633,21:20:00,9.0,colisión frontal,despejado,turismo,conductor,joven,hombre,sin asistencia,439094.12,4479830.743,2,4
2021S001634,20:50:00,9.0,atropello a persona,lluvia débil,motocicleta hasta 125cc,conductor,adulto,hombre,sin asistencia,438888.404,4474701.848,2,4
2021S001634,20:50:00,9.0,atropello a persona,lluvia débil,motocicleta hasta 125cc,peatón,adulto,hombre,leve,438888.404,4474701.848,2,4
2021S001635,14:45:00,10.0,colisión fronto-lateral,lluvia débil,motocicleta hasta 125cc,conductor,joven,hombre,leve,438086.266,4472938.309,2,5
2021S001635,14:45:00,10.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,438086.266,4472938.309,2,5
2021S001636,21:20:00,3.0,alcance,lluvia intensa,turismo,conductor,joven,hombre,sin asistencia,443941.32,4474037.427,2,4
2021S001636,21:20:00,3.0,alcance,lluvia intensa,turismo,conductor,adulto,mujer,sin asistencia,443941.32,4474037.427,2,4
2021S001636,21:20:00,3.0,alcance,lluvia intensa,turismo,pasajero,joven,hombre,sin asistencia,443941.32,4474037.427,2,4
2021S001637,21:20:00,3.0,alcance,lluvia intensa,turismo,conductor,adulto,hombre,sin asistencia,443793.911,4473728.106,2,4
2021S001637,21:20:00,3.0,alcance,lluvia intensa,turismo,conductor,adulto,hombre,sin asistencia,443793.911,4473728.106,2,4
2021S001637,21:20:00,3.0,alcance,lluvia intensa,turismo,pasajero,adulto,hombre,sin asistencia,443793.911,4473728.106,2,4
2021S001637,21:20:00,3.0,alcance,lluvia intensa,turismo,pasajero,adulto,mujer,sin asistencia,443793.911,4473728.106,2,4
2021S001638,15:30:00,11.0,colisión frontal,nublado,motocicleta hasta 125cc,conductor,joven,hombre,leve,436957.517,4471119.382,2,5
2021S001638,15:30:00,11.0,colisión frontal,nublado,turismo,conductor,adulto,hombre,sin asistencia,436957.517,4471119.382,2,5
2021S001639,21:23:00,3.0,colisión múltiple,lluvia intensa,turismo,conductor,joven,mujer,sin asistencia,443804.051,4473736.457,2,4
2021S001639,21:23:00,3.0,colisión múltiple,lluvia intensa,turismo,conductor,joven,mujer,sin asistencia,443804.051,4473736.457,2,4
2021S001639,21:23:00,3.0,colisión múltiple,lluvia intensa,turismo,conductor,adulto,mujer,sin asistencia,443804.051,4473736.457,2,4
2021S001639,21:23:00,3.0,colisión múltiple,lluvia intensa,turismo,conductor,adulto,hombre,sin asistencia,443804.051,4473736.457,2,4
2021S001639,21:23:00,3.0,colisión múltiple,lluvia intensa,turismo,pasajero,joven,mujer,sin asistencia,443804.051,4473736.457,2,4
2021S001640,15:10:00,19.0,colisión fronto-lateral,despejado,autobús,conductor,adulto,hombre,sin asistencia,447789.985,4473219.072,2,5
2021S001640,15:10:00,19.0,colisión fronto-lateral,despejado,furgoneta,conductor,joven,hombre,sin asistencia,447789.985,4473219.072,2,5
2021S001641,15:00:00,20.0,caída,nublado,motocicleta hasta 125cc,conductor,joven,hombre,leve,447346.615,4477710.109,2,5
2021S001643,19:40:00,8.0,alcance,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,439035.813,4483013.011,2,2
2021S001643,19:40:00,8.0,alcance,lluvia débil,turismo,conductor,joven,mujer,leve,439035.813,4483013.011,2,2
2021S001643,19:40:00,8.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,439035.813,4483013.011,2,2
2021S001643,19:40:00,8.0,alcance,lluvia débil,turismo,pasajero,joven,hombre,sin asistencia,439035.813,4483013.011,2,2
2021S001644,23:00:00,10.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,437973.976,4473829.473,2,4
2021S001644,23:00:00,10.0,colisión fronto-lateral,lluvia débil,turismo,conductor,adulto,hombre,leve,437973.976,4473829.473,2,4
2021S001644,23:00:00,10.0,colisión fronto-lateral,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,437973.976,4473829.473,2,4
2021S001645,14:45:00,4.0,caída,despejado,bicicleta,conductor,adolescente,mujer,leve,441709.009,4475642.504,2,5
2021S001646,21:12:00,12.0,alcance,despejado,turismo,conductor,joven,mujer,leve,439722.305,4470492.601,2,4
2021S001646,21:12:00,12.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,439722.305,4470492.601,2,4
2021S001646,21:12:00,12.0,alcance,despejado,turismo,pasajero,adulto,mujer,leve,439722.305,4470492.601,2,4
2021S001647,18:00:00,11.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,436535.153,4470499.834,2,5
2021S001647,18:00:00,11.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,436535.153,4470499.834,2,5
2021S001649,19:20:00,4.0,alcance,nublado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,442042.755,4475169.879,2,4
2021S001649,19:20:00,4.0,alcance,nublado,turismo,conductor,joven,hombre,sin asistencia,442042.755,4475169.879,2,4
2021S001651,16:10:00,16.0,colisión frontal,despejado,turismo,conductor,adulto,hombre,sin asistencia,445054.306,4480338.883,2,4
2021S001651,16:10:00,16.0,colisión frontal,despejado,turismo,conductor,mayor,hombre,sin asistencia,445054.306,4480338.883,2,4
2021S001652,21:00:00,9.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,433526.205,4479628.456,2,5
2021S001652,21:00:00,9.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,433526.205,4479628.456,2,5
2021S001652,21:00:00,9.0,alcance,nublado,turismo,pasajero,adulto,mujer,sin asistencia,433526.205,4479628.456,2,5
2021S001654,21:10:00,1.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,440523.147,4474746.445,2,5
2021S001656,21:15:00,4.0,alcance,nublado,ciclomotor,conductor,adulto,hombre,sin asistencia,442709.183,4475569.731,2,5
2021S001656,21:15:00,4.0,alcance,nublado,motocicleta hasta 125cc,conductor,joven,mujer,sin asistencia,442709.183,4475569.731,2,5
2021S001658,21:25:00,4.0,choque contra obstáculo fijo,nublado,motocicleta hasta 125cc,pasajero,joven,mujer,leve,441995.849,4476657.795,2,5
2021S001659,21:25:00,8.0,caída,despejado,motocicleta hasta 125cc,conductor,joven,hombre,leve,438689.994,4482617.348,2,5
2021S001660,21:45:00,10.0,alcance,nublado,turismo,conductor,joven,mujer,leve,436958.964,4471815.368,2,5
2021S001660,21:45:00,10.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,436958.964,4471815.368,2,5
2021S001660,21:45:00,10.0,alcance,nublado,turismo,pasajero,joven,hombre,leve,436958.964,4471815.368,2,5
2021S001660,21:45:00,10.0,alcance,nublado,turismo,pasajero,joven,hombre,leve,436958.964,4471815.368,2,5
2021S001660,21:45:00,10.0,alcance,nublado,turismo,pasajero,adulto,hombre,leve,436958.964,4471815.368,2,5
2021S001661,22:50:00,11.0,colisión frontal,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,leve,439308.262,4471959.31,2,5
2021S001661,22:50:00,11.0,colisión frontal,despejado,turismo,conductor,adulto,hombre,sin asistencia,439308.262,4471959.31,2,5
2021S001662,21:57:00,9.0,alcance,lluvia débil,turismo,conductor,joven,hombre,leve,437600.42,4475572.602,2,5
2021S001662,21:57:00,9.0,alcance,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,437600.42,4475572.602,2,5
2021S001662,21:57:00,9.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,437600.42,4475572.602,2,5
2021S001662,21:57:00,9.0,alcance,lluvia débil,turismo,pasajero,joven,mujer,sin asistencia,437600.42,4475572.602,2,5
2021S001664,21:40:00,18.0,choque contra obstáculo fijo,despejado,turismo,conductor,joven,hombre,sin asistencia,450303.32,4468683.616,2,5
2021S001665,22:45:00,14.0,colisión fronto-lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,446728.968,4473858.329,2,5
2021S001665,22:45:00,14.0,colisión fronto-lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,446728.968,4473858.329,2,5
2021S001665,22:45:00,14.0,colisión fronto-lateral,nublado,turismo,pasajero,joven,mujer,sin asistencia,446728.968,4473858.329,2,5
2021S001665,22:45:00,14.0,colisión fronto-lateral,nublado,turismo,pasajero,adulto,hombre,sin asistencia,446728.968,4473858.329,2,5
2021S001670,23:15:00,1.0,choque contra obstáculo fijo,despejado,turismo,conductor,adulto,hombre,sin asistencia,439681.818,4475010.088,2,5
2021S001671,22:30:00,5.0,alcance,despejado,motocicleta hasta 125cc,conductor,adulto,hombre,sin asistencia,441652.043,4479728.779,2,5
2021S001671,22:30:00,5.0,alcance,despejado,todo terreno,conductor,adulto,mujer,leve,441652.043,4479728.779,2,5
2021S001672,21:30:00,16.0,colisión fronto-lateral,despejado,ciclomotor,conductor,adulto,hombre,leve,444467.131,4478857.784,2,5
2021S001672,21:30:00,16.0,colisión fronto-lateral,despejado,turismo,conductor,joven,mujer,sin asistencia,444467.131,4478857.784,2,5
2021S001677,21:40:00,15.0,alcance,nublado,turismo,conductor,adulto,hombre,leve,446572.09,4475234.426,2,5
2021S001677,21:40:00,15.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,446572.09,4475234.426,2,5
2021S001677,21:40:00,15.0,alcance,nublado,turismo,pasajero,joven,mujer,sin asistencia,446572.09,4475234.426,2,5
2021S001680,22:45:00,15.0,alcance,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,445107.171,4476086.539,2,4
2021S001680,22:45:00,15.0,alcance,lluvia débil,turismo,conductor,adulto,mujer,sin asistencia,445107.171,4476086.539,2,4
2021S001684,13:17:00,1.0,alcance,despejado,motocicleta > 125cc,conductor,adulto,hombre,sin asistencia,441257.664,4473359.784,2,5
2021S001684,13:17:00,1.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,441257.664,4473359.784,2,5
2021S001685,13:37:00,7.0,colisión fronto-lateral,lluvia débil,motocicleta > 125cc,conductor,adulto,hombre,leve,439863.152,4475724.466,2,5
2021S001685,13:37:00,7.0,colisión fronto-lateral,lluvia débil,turismo,conductor,joven,mujer,leve,439863.152,4475724.466,2,5
2021S001685,13:37:00,7.0,colisión fronto-lateral,lluvia débil,turismo,pasajero,adolescente,mujer,leve,439863.152,4475724.466,2,5
2021S001685,13:37:00,7.0,colisión fronto-lateral,lluvia débil,turismo,pasajero,joven,mujer,sin asistencia,439863.152,4475724.466,2,5
2021S001687,12:30:00,2.0,alcance,despejado,turismo,conductor,adulto,hombre,leve,440584.689,4472389.011,2,4
2021S001687,12:30:00,2.0,alcance,despejado,turismo,conductor,adulto,mujer,sin asistencia,440584.689,4472389.011,2,4
2021S001689,11:41:00,10.0,colisión lateral,lluvia débil,turismo,conductor,joven,hombre,sin asistencia,435341.155,4471211.957,2,5
2021S001689,11:41:00,10.0,colisión lateral,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,435341.155,4471211.957,2,5
2021S001690,14:00:00,14.0,colisión lateral,despejado,bicicleta epac (pedaleo asistido),conductor,adulto,hombre,sin asistencia,444628.483,4473242.0,2,5
2021S001690,14:00:00,14.0,colisión lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,444628.483,4473242.0,2,5
2021S001691,11:05:00,17.0,colisión fronto-lateral,despejado,bicicleta,conductor,adulto,hombre,leve,441491.064,4467289.904,2,6
2021S001691,11:05:00,17.0,colisión fronto-lateral,despejado,turismo,conductor,joven,hombre,sin asistencia,441491.064,4467289.904,2,6
2021S001693,4:30:00,5.0,choque contra obstáculo fijo,lluvia débil,turismo,conductor,adolescente,mujer,leve,441958.64,4481316.62,2,6
2021S001696,12:10:00,20.0,colisión fronto-lateral,despejado,bicicleta,conductor,adulto,hombre,leve,448777.822,4477642.735,2,6
2021S001696,12:10:00,20.0,colisión fronto-lateral,despejado,bicicleta,conductor,adulto,hombre,sin asistencia,448777.822,4477642.735,2,6
2021S001698,11:37:00,2.0,alcance,lluvia débil,furgoneta,conductor,adulto,hombre,sin asistencia,440970.174,4471016.176,2,5
2021S001698,11:37:00,2.0,alcance,lluvia débil,turismo,conductor,joven,hombre,leve,440970.174,4471016.176,2,5
2021S001698,11:37:00,2.0,alcance,lluvia débil,turismo,conductor,adulto,hombre,sin asistencia,440970.174,4471016.176,2,5
2021S001698,11:37:00,2.0,alcance,lluvia débil,turismo,pasajero,joven,hombre,leve,440970.174,4471016.176,2,5
2021S001699,21:30:00,3.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,443920.442,4473990.192,2,5
2021S001699,21:30:00,3.0,alcance,despejado,turismo,conductor,adulto,hombre,sin asistencia,443920.442,4473990.192,2,5
2021S001699,21:30:00,3.0,alcance,despejado,turismo,pasajero,adulto,mujer,sin asistencia,443920.442,4473990.192,2,5
2021S001700,21:15:00,9.0,colisión lateral,nublado,turismo,conductor,adulto,hombre,leve,433328.168,4477512.611,2,5
2021S001700,21:15:00,9.0,colisión lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,433328.168,4477512.611,2,5
2021S001701,21:30:00,9.0,colisión fronto-lateral,nublado,turismo,conductor,adulto,hombre,sin asistencia,439292.644,4475096.146,2,5
2021S001701,21:30:00,9.0,colisión fronto-lateral,nublado,turismo,conductor,joven,hombre,sin asistencia,439292.644,4475096.146,2,5
2021S001702,21:45:00,3.0,alcance,nublado,turismo,conductor,joven,hombre,sin asistencia,443452.64,4472887.718,2,5
2021S001702,21:45:00,3.0,alcance,nublado,turismo,conductor,adulto,hombre,sin asistencia,443452.64,4472887.718,2,5
2021S001702,21:45:00,3.0,alcance,nublado,turismo,pasajero,adulto,mujer,sin asistencia,443452.64,4472887.718,2,5
